transaction_id,transaction_date,market,region_city,channel_type,channel_subtype,retailer_id,retailer_name,brand,product_line,pack_size_ml,unit_price_local,currency,quantity_sold,gross_revenue_local,trade_spend_local,promo_flag,stockout_flag,competitor_present_flag,distribution_points_nearby,sales_rep_id,payment_method,consumer_segment,data_source
TXN100413,02.01.24,Ghana ,Accra,Informal,Market Stall,GH-MAR-1847,Makola Stall 22,Generic Local,Sachet Multi-pack,100,9.25,ngn,8,74.0,4.86,no,no,NO,26,unknown,CASH,Low Income,POS System
TXN108609,2024-03-05,Ngeria,Kano,formal,Mini-Mart,NG-MIN-8161,  EasyBuy Mart  ,SUNSILK,Sachet,25,79.42,NGN,5,397.1,0.0,NO,false,Yes,18,REP-NG-309,Mobile Money,Middle Income,Field Survey
TXN114891,"July 24, 2023",Ngeria,Lagos,Informal,Open-Air Market,NG-OPE-8252,Muthurwa Vendor,Dark and Lovely,Sachet,15,61.32,NGN,?,183.96,?,False,NA,TRUE,25,REP-NG-377,CASH,Lower-Middle Income,POS System
TXN110580,05-Jul-2024,KENYA,Nairobi,In-formal,Open-Air Market,KE-OPE-7599,Balogun Market Vendor,Amila,Sachet,15,9.6,KES,6,57.6,1.1,0,yes,0,26,REP-KE-481,cash ,Middle Income,POS System
TXN101472,12-12-2023,kenya,Nakuru,Informal,Street Vendor,KE-STR-5047,Mobile Vendor,sunsilk,Sachet,10,7.97,KES,2,15.94,0.0,no,FALSE,No,33,REP-KE-273,mobile_money,Lower-Middle Income,Distributor Report
TXN116016,2023-07-13,Kenya,  Mombasa  ,INFORMAL,Market Stall,KE-MAR-1230,Stall 14B,CANTU,Sachet,0.015L,16.57,KES,6,99.42,4.01,TRUE,No,N,33,REP-KE-176,cash ,Lower-Middle Income,POS System
TXN105266,2024-02-09, Ghana,Accra ,Informal,Market Stall,GH-MAR-3158,Iya Basira Stall,local generic,Bottle,180,16.06,GHS,4,64.24,-,false,0,False,26,REP-GH-489,cash ,Lower-Middle Income,Distributor Report
TXN102307,03-May-2023,Ngeria,Onitsha,INFORMAL,Wholesaler,NG-WHO-6247,Trust Wholesalers,SUNSILK,Sachet Multi-pack,100,215.74,NGN,3,647.22,66.86,No,YES,False,24,REP-NG-291,CASH,Lower-Middle Income,Retail Audit
TXN101789,08-06-2023,KE,Eldoret,Formal ,Pharmacy,KE-PHA-4816,Goodlife Pharmacy,TRESEMME,Sachet Multi-pack,60,37.54,KES,1,0.0,0.95,False,0,--,45,REP-KE-255,Card,Middle Income,POS System
TXN106365,2024-07-25,NG,Port Harcourt,formal,Convenience Store,NG-CON-5105,Zucchini Express,TRESEMME,Sachet,15,116.04,NGN,5,580.2,-,False,False,yes,10,REP-NG-434,Mobile Money,Lower-Middle Income,POS System
TXN105362,08-01-2024,nigeria,Onitsha,INFORMAL,Wholesaler,NG-WHO-6993,Continental Wholesale,GARNIER,Sachet,10,66.94,NGN,5,334.7,46.43,FALSE,false,Unknown,20,REP-NG-154,Cash,Middle Income,Field Survey
TXN101515,2023-12-05,NG,Abuja,Formal ,Convenience Store,NG-CON-3783,7 Star Mart,amila,Bottle,180,280.92,NGN,5,1404.6,94.94,YES,N,True,15,REP-NG-266,card,Lower-Middle Income,Field Survey
TXN101077,2023-05-18,Nigeria,  Kano  ,formal,Mini-Mart,NG-MIN-2612,Corner MiniMart,Motions,Sachet,10,47.09,NGN,2,94.18,7.32,0,False,yes,2,REP-NG-334,MoMo,?,POS System
TXN103101,09-10-2023,nigeria,Kano ,Formal,Convenience Store,NG-CON-4101,Zucchini Express,sunsilk,Sachet,10,46.52,NGN,4,186.08,11.54,N,No,0,22,REP-NG-425,cash,Low Income,POS System
TXN101283,2023-05-14,Kenya ,Nairobi,INFORMAL,Market Stall,KE-MAR-6871,Makola Stall 22,Garnier ,Sachet,15,11.07,KES,5,55.35,0.0,NO,,1,34,REP-KE-233,cash,Low Income,Distributor Report
TXN110792,2023-12-28,Kenya ,Nakuru,INFORMAL,Market Stall,KE-MAR-8764,Gikomba Stall,Dark and Lovely,Sachet Multi-pack,100,57.17,KES,8,457.36,17.52,NULL,N,False,37,REP-KE-297,Momo,Low Income,POS System
TXN105111,2023-05-16,Ngeria,Abuja,In-formal,Street Vendor,NG-STR-3596,Mobile Vendor,Garnier ,Bottle,200,361.91,NGN,4,1447.64,32.28,NO,yes,Y,20,REP-NG-399 ,mobile money,n/a,Retail Audit
TXN112988,21/12/2023,GHANA,Takoradi,formal,Supermarket,GH-SUP-2562,ShopRite ,Dark & Lovely,Bottle,200,14.7,GHS,3,44.1,3.93,No,FALSE,FALSE,24,REP-GH-448,cash,Middle Income,Field Survey
TXN111307,2024-11-23,GH,Kumasi,Formal,Supermarket,GH-SUP-8230,ShopRite,cantu,Sachet Multi-pack,60,8.92,GHS,3,26.76,2.43,N,no,0,20,REP-GH-232,Unknown,Lower-Middle Income,POS System
TXN113877,"February 23, 2024", Ghana,Cape Coast,Informal,Kiosk,GH-KIO-1183,Kwik Stop,CANTU,Sachet,10,5.65,GHS,5,28.25,unknown,N/A,No,true,24,REP-GH-270,Card,Lower-Middle Income,POS System
TXN115274,09/10/2024,NIGERIA,Benin City,INFORMAL,Market Stall,NG-MAR-5588,Iya Basira Stall,local generic,Bottle,200,244.29,NGN,6,1465.74,120.28,FALSE,NO,FALSE,14,REP-NG-138,CASH,Low Income,POS System
TXN108677,"January 01, 2023", Nigeria,Abuja,Informal,Street Vendor,NG-STR-7256,Mobile Vendor,AMILA,Sachet,20,33.32,NGN,11,366.52,19.72,False,no,YES,28,REP-NG-203,cash,Lower-Middle Income,Field Survey
TXN112506,01-29-2023,NIGERIA,Onitsha,Formal,Convenience Store,NG-CON-2143,Zucchini Express,Garnier ,Sachet,20,88.85,NGN,2,177.7,18.07,Yes,NO,true,16,REP-NG-246,mobile_money,Upper-Middle Income,POS System
TXN101613,03.04.23,Ghanna,Tamale,informal,Market Stall,GH-MAR-1826,NA,GARNIER,Sachet,25,5.21,GHS,9,46.89,1.36,FALSE,Unknown,True,20,REP-GH-476,cash ,Middle Income,POS System
TXN114818,10-24-2024,Ghana ,Accra ,formal,Convenience Store,GH-CON-7370,QuickBuy,Tresemme,Sachet,15,6.85,GHS,1,6.85,0.51,NO,N,null,18,REP-GH-338,Mobile Money,Lower-Middle Income,POS System
TXN115779,16/05/2024,GHANA,Kumasi,Informal ,Kiosk,GH-KIO-9335,Kwik Stop,TRESemme,Sachet,25,3.31,GHS,7,23.17,2.12,False,no,0,21,  REP-GH-344  ,cash,Lower-Middle Income,POS System
TXN115690,2023-03-15,Nigeria ,Lagos,informal,Open-Air Market,NG-OPE-3254,  Muthurwa Vendor  ,Garner,Sachet,25,110.63,NGN,3,331.89,14.78,N,NO,true,2,REP-NG-215,cash ,Low Income,Field Survey
TXN103833,24/05/2023,NIGERIA,Ibadan,In-formal,Open-Air Market,NG-OPE-8486,Kejetia Market Stand,Garnier Fructis,Bottle,400,523.4,NGN,6,3140.4,226.61,FALSE,0,No,,REP-NG-241,cash,Low Income,Field Survey
TXN116181,04-01-2023,NIGERIA,Abuja,informal,Street Vendor,NG-STR-5838,Mobile Vendor,Garnier Fructis,Sachet,15,63.47,NGN,7,380.82,35.54,false,N,N,11,REP-NG-146,credit,Lower-Middle Income,POS System
TXN102507,09-08-2024,Ngeria,Ibadan,Formal,Convenience Store,NG-CON-7106,Zucchini Express,Tresemmé,Sachet,15,133.87,NGN,1,133.87,12.48,true,N,false,35,  REP-NG-309  ,cash ,Low Income,POS System
TXN113324,2024/06/19, Kenya,Eldoret,In-formal,Street Vendor,KE-STR-2152,Mobile Vendor,SUNSILK,Sachet,20,7.7,KES,8,61.6,4.29,N,NO,False,28,REP-KE-298,CASH,Lower-Middle Income,POS System
TXN102704,02-19-2023, Nigeria,Ibadan,informal,Kiosk,NG-KIO-2002,Mama Ngozi Kiosk,TRESemme,Sachet Multi-pack,60,115.83,NGN,4,463.32,44.87,No,no,Yes,7,REP-NG-387,M-Pesa,Low Income,POS System
TXN112827,2023-08-11,nigeria,Port Harcourt ,Informal ,Open-Air Market,NG-OPE-9488,Muthurwa Vendor,Garner,Sachet,15,67.17,NGN,9,604.53,57.55,False,False,0,7,REP-NG-469,CARD,Low Income,POS System
TXN105636,25/12/2023,nigeria,Kano,Informal ,Market Stall,NG-MAR-7780,Makola Stall 22,motions,Sachet,10,39.4,NGN,11,433.4,19.77,no,NO,no,32,REP-NG-112,Cash,Middle Income,POS System
TXN102758,07-15-2023,Ngeria,Ibadan,INFORMAL,Open-Air Market,NG-OPE-4196,Balogun Market Vendor,Amila,Sachet,10,35.63,NGN,9,320.67,16.91,False,YES,true,,REP-NG-284,Cash,Lower-Middle Income,POS System
TXN112698,"January 11, 2023", Nigeria,Kano,In-formal,Street Vendor,NG-STR-4857,Hawker Cart,TRESEMME,Sachet Multi-pack,60,279.0,NGN,2,558.0,39.47,NULL,FALSE,?,22,REP-NG-322,mobile money,Upper-Middle Income,POS System
TXN100325,2024-06-16,Kenya ,Nakuru,Informal,Kiosk,KE-KIO-1546,Blessing Stores ,Local Brand,Sachet,10,13.27,KES,5,66.35,1.13,False,no,yes,33,REP-KE-131,Cash,Middle Income,POS System
TXN100189,21/09/2023,Ghana,Takoradi,Informal ,Open-Air Market,GH-OPE-5663,Kejetia Market Stand,GARNIER,Sachet Multi-pack,100,9.25,GHS,5,46.25,2.54,true,NO,NO,39,REP-GH-189,CASH,Lower-Middle Income,Distributor Report
TXN111298,,NG,Kano,Formal ,Convenience Store,NG-CON-4502,Zucchini Express,TRESemme,Sachet Multi-pack,75,179.75,NGN,1,179.75,10.19,Y,N,Y,18,REP-NG-487 ,unknown,Low Income,POS System
TXN106941,05-12-2024,Nigeria,Ibadan,FORMAL,Mini-Mart,NG-MIN-9082,Corner MiniMart,DarkAndLovely,Sachet,20,?,NGN,4,188.12,20.89,FALSE,n/a,true,2,REP-NG-256,CASH,Middle Income,Distributor Report
TXN100431,"October 29, 2023",NIGERIA,Lagos,INFORMAL,Kiosk,NG-KIO-1010,Mama Ngozi Kiosk,garnier,Sachet Multi-pack,60,104.3,NGN,6,625.8,28.93,Y,False,yes,15,REP-NG-438,CASH,Lower-Middle Income,POS System
TXN113667,"July 02, 2024", Nigeria,Onitsha,FORMAL,Pharmacy,NG-PHA-5129,HealthPlus Pharmacy,Garner,Sachet Multi-pack,75,107.21,NGN,1,107.21,3.97,N,N,TRUE,35,REP-NG-474,Trade Credit,N/A,Distributor Report
TXN102618,29-May-2023,Nigéria,Onitsha,Formal ,Mini-Mart,NG-MIN-1605,Corner MiniMart,sunsilk,Sachet Multi-pack,60,141.66,NGN,4,566.64,25.25,no,FALSE,False,41,REP-NG-383,CASH,Lower-Middle Income,Field Survey
TXN115548,2023-03-27,nigeria,  Ibadan  ,Informal ,Open-Air Market,NG-OPE-8380,Muthurwa Vendor,GARNIER,Sachet,25,42.99,NGN,7,300.93,22.28,Yes,no,No,26,REP-NG-407,mobile money,Low Income,Distributor Report
TXN108311,01-Oct-2023,KENYA,Kisumu ,In-formal,Kiosk,KE-KIO-1158,Mama Ngozi Kiosk,garnier,Sachet Multi-pack,75,22.59,KES,6,135.54,3.15,FALSE,N,False,33,REP-KE-264,MoMo,Middle Income,POS System
TXN114450,2024/11/28,KENYA,Kisumu,In-formal,Wholesaler,KE-WHO-6060,Coastal Distributors Ltd,Garnier Fructis,Sachet Multi-pack,60,36.73,KES,10,367.3,21.66,FALSE,false,false,35,REP-KE-299,credit,Lower-Middle Income,Field Survey
TXN108527,08-30-2024, Nigeria,Abuja,Formal,Supermarket,NG-SUP-3842,Quickmart,DarkAndLovely,Sachet Multi-pack,60,82.2,NGN,1,82.2,4.92,true,false,1,22,REP-NG-454,N/A,Middle Income,Distributor Report
TXN114192,11-Dec-2024,kenya,Nairobi,INFORMAL,Wholesaler,KE-WHO-5190,null,AMILA,Sachet Multi-pack,60,12.9,KES,5,64.5,1.96,NO,False,no,44,REP-KE-240,Momo,Low Income,Field Survey
TXN101022,2024-11-17, Kenya,Thika,INFORMAL,Open-Air Market,KE-OPE-7849,Balogun Market Vendor,motions,Sachet Multi-pack,75,38.49,KES,4,153.96,,Yes,False,no,17,REP-KE-488 ,Cash,Middle Income,POS System
TXN107340,21/03/2024,NG,Port Harcourt,Informal,Street Vendor,NG-STR-6819,Hawker Cart,garnier,Sachet Multi-pack,60,180.84,NGN,5,904.2,44.56,NO,FALSE,Unknown,21,REP-NG-154,CASH,Low Income,Field Survey
TXN110400,2024-05-19,Nigeria,Onitsha ,formal,Supermarket,NG-SUP-4353,ShopRite,Amila,Bottle,340,413.16,NGN,1,413.16,N/A,no,NO,false,15,REP-NG-108 ,mobile_money,Lower-Middle Income,POS System
TXN107529,TBD,Nigeria,Abuja,informal,Market Stall,NG-MAR-1411,Makola Stall 22 ,Motions,Sachet Multi-pack,75,182.67,NGN,3,548.01,25.28,true,FALSE,True,19,REP-NG-296,Cash,Lower-Middle Income,POS System
TXN100456,31/02/2024,Nigeria ,Benin City,informal,Market Stall,NG-MAR-6596,Makola Stall 22,Dark & Lovely,Sachet Multi-pack,75,105.48,NGN,5,527.4,46.1,false,No,NO,6,REP-NG-246,Cash,Lower-Middle Income,Field Survey
TXN111148,2024-11-02,kenya,Eldoret,informal,Market Stall,KE-MAR-7555,Iya Basira Stall,motions,Sachet,20,12.14,Ksh,9,109.26,0.25,no,FALSE,0,41,REP-KE-316,MoMo,Lower-Middle Income,?
TXN109179,"January 15, 2023",NIGERIA,NULL,Formal ,Mini-Mart,NG-MIN-8410,Corner MiniMart,amila,Sachet,20,55.74,NGN,2,111.48,4.59,False,no,False,2,  REP-NG-142  ,Cash,Upper-Middle Income,Retail Audit
TXN111370,07-19-2024,NG,  Onitsha  ,formal,Pharmacy,NG-PHA-1003,?,Generic Local,Sachet,15,55.77,NGN,6,334.62,15.12,N,FALSE,FALSE,,REP-NG-224,Cash,Middle Income,Distributor Report
TXN112703,2024-05-18,nigeria,Kano,informal,Wholesaler,NG-WHO-8897,,dark and lovely,Bottle,180,163.44,NGN,4,653.76,?,1,N,YES,27,REP-NG-338,CASH,Lower-Middle Income,POS System
TXN106472,"November 07, 2023",Kenya,Nakuru ,Formal ,Mini-Mart,KE-MIN-5089,EasyBuy Mart,GARNIER,Sachet,20,13.91,KES,5,69.55,1.14,false,FALSE,N,30,REP-KE-446,-,Middle Income,Retail Audit
TXN106010,19/10/2024,GH,Tema,Informal ,Open-Air Market,GH-OPE-2337,Muthurwa Vendor,Garnier ,Sachet,25,6.23,GHS,4,24.92,?,YES,NO,N,16,REP-GH-152,CASH,Lower-Middle Income,
TXN104444,03-28-2024, Nigeria,Abuja ,formal,Mini-Mart,NG-MIN-1772,EasyBuy Mart,GARNIER,Sachet Multi-pack,60,98.55,NGN,2,197.1,9.38,0,FALSE,N,5,REP-NG-213,cash ,Lower-Middle Income,POS System
TXN104193,"August 30, 2024",NIGERIA,  Onitsha  ,Informal,Market Stall,NG-MAR-2206,Stall 14B,Dark and Lovely,Sachet,20,41.04,NGN,3,123.12,8.98,unknown,NULL,False,22,REP-NG-153,cash,Lower-Middle Income,POS System
TXN111455,2024-05-04,Kenya ,Nairobi,informal,Open-Air Market,KE-OPE-3750,?,Sunsilk,Sachet,25,10.66,KES,5,53.3,0.69,NO,false,no,37,REP-KE-217,CASH,Low Income,POS System
TXN113620,09-11-2024,Nigeria,Ibadan,Formal ,Supermarket,NG-SUP-4355,NULL,Garnier Fructis,Bottle,340,300.69,NGN,5,1503.45,N/A,FALSE,no,false,15,REP-NG-317,CARD,Low Income,Distributor Report
TXN101407,"March 28, 2023",Nigeria,Lagos,In-formal,Street Vendor,NG-STR-7753,Hawker Cart,cantu,Sachet Multi-pack,100,142.83,NGN,8,1142.64,72.62,No,NO,Yes,25,REP-NG-186,CASH,,Distributor Report
TXN106712,26/09/2024,Ngeria,Port Harcourt,formal,Supermarket,NG-SUP-6800,  Quickmart  ,cantu,Sachet Multi-pack,60,221.86,NGN,1,221.86,10.63,0,No,1,36,REP-NG-119,Credit (Trade Terms),Middle Income,Retail Audit
TXN111493,2024-06-21,Kenya,Kisumu,Informal,Open-Air Market,KE-OPE-6837,Muthurwa Vendor,Garnier ,Sachet,20,23.59,KES,6,141.54,8.15,True,N,1,27,  REP-KE-245  ,mobile money,Lower-Middle Income,POS System
TXN115604,2023/09/17, Nigeria,Abuja,Formal,Convenience Store,NG-CON-6055,Zucchini Express,Garnier ,Sachet,10,86.48,NGN,4,345.92,13.67,NO,no,no,31,REP-NG-334,--,Low Income,POS System
TXN104316,2024-09-15,GHANA,Takoradi,In-formal,Market Stall,GH-MAR-4886,Makola Stall 22,Sunsilk,Sachet Multi-pack,60,9.5,GHS,5,47.5,,false,NO,false,,REP-GH-389,mobile money,--,POS System
TXN112983,03-03-2023,Nigéria,Lagos,Informal ,Street Vendor,NG-STR-6698,Mobile Vendor,cantu,Sachet Multi-pack,100,166.74,NGN,2,333.48,21.18,True,No,-,19,REP-NG-338 ,MoMo,Upper-Middle Income,Field Survey
TXN101921,2023-09-29,Kenya,  Nairobi  ,Informal,Wholesaler,KE-WHO-8102,Continental Wholesale,amila,Sachet,25,7.28,KES,3,21.84,0.26,no,NO,NO,31,REP-KE-372,mobile_money,Lower-Middle Income,POS System
TXN111533,26/10/2024,Keny a,Eldoret,FORMAL,Supermarket,KE-SUP-2854,ShopRite,Garnier,Sachet,25,28.17,KES,2,56.34,0.0,false,,TRUE,40,  REP-KE-312  ,mobile_money,Lower-Middle Income,POS System
TXN105813,2024-02-28,KENYA,Nakuru,INFORMAL,Kiosk,KE-KIO-8405,Kwik Stop,motions,Bottle,180,33.23,KES,5,166.15,14.76,False,False,Y,21,REP-KE-192,cash,Lower-Middle Income,n/a
TXN116220,05-12-2024,NIGERIA,Onitsha,INFORMAL,Market Stall,NG-MAR-5420,Gikomba Stall ,Local Generic,Sachet,15,55.99,NGN,6,335.94,,No,true,False,-,REP-NG-154,Momo,NULL,Distributor Report
TXN107477,08.11.23, Kenya,Kisumu,Formal,Mini-Mart,KE-MIN-2762,Corner MiniMart,garnier,Sachet,20,10.63,KES,6,63.78,4.72,true,,NO,28,REP-KE-486,Credit (Trade Terms),Upper-Middle Income,Field Survey
TXN112030,27-Apr-2023,Nigeria,Abuja,FORMAL,Supermarket,NG-SUP-4758,Quickmart ,Dark & Lovely,Sachet,25,93.61,NGN,2,187.22,,false,no,Yes,33,REP-NG-345 ,Momo,Lower-Middle Income,POS System
TXN110825,10-26-2024,KE,Thika,Formal,Pharmacy,KE-PHA-3265,MedPlus,Sun silk,Sachet,20,unknown,KES,1,25.36,N/A,NO,No,N,40,  REP-KE-204  ,Momo,Lower-Middle Income,Distributor Report
TXN113388,04-23-2024,Ngeria,Lagos,Informal ,Street Vendor,NG-STR-5015,Mobile Vendor,Garnier,Sachet Multi-pack,100,91.82,NGN,7,642.74,47.35,YES,true,TRUE,14,  REP-NG-247  ,Cash,Middle Income,Retail Audit
TXN111487,2023-06-03,GH,Takoradi,Informal ,Market Stall,GH-MAR-2223,Makola Stall 22,motions,Sachet Multi-pack,100,5.3,GHS,7,37.1,1.99,TRUE,No,1,33,REP-GH-146,mobile_money,Middle Income,Field Survey
TXN106930,"October 06, 2024",Ngeria,Kano,formal,Mini-Mart,NG-MIN-7631,EasyBuy Mart,cantu,Sachet,10,74.8,NGN,2,149.6,,FALSE,N,True,N/A,REP-NG-155,cash,Middle Income,Field Survey
TXN107255,2024-08-10,ghana,Takoradi,FORMAL,Convenience Store,GH-CON-7895,Zucchini Express,Dark & Lovely,Sachet,10,1.8,GHS,5,9.0,0.28,False,false,Y,46,REP-GH-424,Cash,Lower-Middle Income,POS System
TXN111736,2024-08-31,NIGERIA,Lagos,FORMAL,Convenience Store,NG-CON-6193,7 Star Mart ,Local Generic,Sachet Multi-pack,75,108.37,NGN,2,216.74,4.28,False,no,NO,?,REP-NG-292,cash ,Low Income,Field Survey
TXN113409,05-01-2024,NIGERIA,Abuja,Formal,Convenience Store,NG-CON-1974,QuickBuy,Local Brand,Sachet Multi-pack,75,148.96,NGN,3,446.88,38.19,FALSE,No,Yes,4,REP-NG-378,cash,Low Income,Field Survey
TXN110740,02/01/2023,Ngeria,Onitsha,INFORMAL,Open-Air Market,NG-OPE-5783,Kejetia Market Stand,GARNIER,Sachet,20,64.15,NGN,5,320.75,31.35,No,false,YES,18,REP-NG-344,M-Pesa,Lower-Middle Income,Distributor Report
TXN115118,20/01/2024,Nigeria ,Kano,Informal ,Street Vendor,NG-STR-2450,Mobile Vendor,Garnier,Sachet,10,87.19,NGN,12,1046.28,2.19,yes,Yes,N,9,REP-NG-260,cash,Middle Income,Field Survey
TXN106301,"April 27, 2023",NG,Ibadan ,In-formal,Wholesaler,NG-WHO-3078,Coastal Distributors Ltd,DarkAndLovely,Sachet Multi-pack,60,,NGN,5,512.5,31.99,Y,0,n/a,23,REP-NG-475,cash ,Middle Income,POS System
TXN110404,11-11-2023,KENYA,unknown,FORMAL,Pharmacy,KE-PHA-1131,Goodlife Pharmacy,Tresemme ,Sachet Multi-pack,75,23.57,KES,3,70.71,1.56,false,NO,N,38,REP-KE-168,mobile money,Middle Income,Retail Audit
TXN103553,21/11/2023,KENYA,Mombasa,In-formal,Street Vendor,KE-STR-2864,Mobile Vendor,Garnier Fructis,Sachet Multi-pack,60,34.45,KES,4,137.8,0.59,True,N,NO,30,REP-KE-484,M-Pesa,Low Income,POS System
TXN100982,2024-01-21,NIGERIA,  Benin City  ,formal,Supermarket,NG-SUP-6844,Palm Mall,DarkAndLovely,Sachet,15,59.39,NGN,3,178.17,13.22,false,False,1,28,REP-NG-399,Credit (Trade Terms),Lower-Middle Income,Field Survey
TXN105933,16/06/2024,Keny a,  Eldoret  ,In-formal,Street Vendor,KE-STR-6442,Hawker Cart,MOTIONS,Sachet,10,15.84,KES,7,110.88,4.87,N,N,1,33,REP-KE-228,CASH,Low Income,POS System
TXN116031,2023-02-16,Ghana,Kumasi,Formal,Convenience Store,GH-CON-8058,Zucchini Express,Local Generic,Sachet,10,1.45,GHS,3,4.35,0.49,false,NO,NO,15,REP-GH-310,CASH,Lower-Middle Income,POS System
TXN103540,2024-03-10, Kenya,Mombasa,INFORMAL,Open-Air Market,KE-OPE-9568,Muthurwa Vendor,GARNIER,Bottle,340,102.26,KES,6,613.56,45.04,false,FALSE,False,23,REP-KE-391,Mobile Money,Lower-Middle Income,POS System
TXN106592,2024/04/16,NIGERIA,Lagos,Formal ,Convenience Store,NG-CON-7538,QuickBuy,dark and lovely,Sachet,15,60.55,NGN,3,181.65,,no,NO,no,31,REP-NG-462,CASH,Lower-Middle Income,Retail Audit
TXN103696,2024-07-09,Ngeria,Abuja ,Informal,Kiosk,NG-KIO-9986,NA,Generic Local,Sachet Multi-pack,100,129.7,NGN,5,0.0,37.62,true,No,,9,REP-NG-136,MoMo,Middle Income,Field Survey
TXN105554,2024-01-24,Nigeria ,Lagos,Formal,Pharmacy,NG-PHA-1539,HealthPlus Pharmacy ,Garnier ,Sachet,10,88.51,NGN,4,354.04,42.05,0,N,No,2,REP-NG-273,Card,Lower-Middle Income,POS System
TXN105259,2023-06-22,Nigeria ,  Abuja  ,informal,Market Stall,NG-MAR-6057,Stall 14B,Garnier,Sachet Multi-pack,75,181.43,NGN,5,907.15,36.19,N,false,No,unknown,REP-NG-244,cash,Middle Income,Field Survey
TXN104656,12-29-2023,Ghanna,Accra,informal,Kiosk,GH-KIO-7241,Kwik Stop,TRESEMME,Sachet,10,2.94,ngn,3,8.82,0.26,-,N,NO,3,REP-GH-135 ,cash,Middle Income,POS System
TXN107320,02-Apr-2023, Kenya,Thika,Informal ,Street Vendor,KE-STR-8029,Hawker Cart,Local Brand,Sachet,15,6.99,KES,10,69.9,2.09,No,False,No,43,REP-KE-404,Cash,Middle Income,POS System
TXN106109,29/11/2024,NG,Benin City ,formal,Convenience Store,NG-CON-2285,  7 Star Mart  ,Cantu,Sachet Multi-pack,60,276.92,NGN,1,276.92,,false,false,no,33,REP-NG-237,Trade Credit,Lower-Middle Income,POS System
TXN112765,28/10/2024,Keny a,Mombasa,Informal ,Kiosk,KE-KIO-1498,Kwik Stop ,GARNIER,Sachet,20,11.25,KES,8,90.0,0.0,NO,NO,Yes,40,REP-KE-388,Cash,Low Income,POS System
TXN114165,07-14-2023,Ngeria,Kano,Formal,Mini-Mart,NG-MIN-1490,Corner MiniMart,sunsilk,Sachet Multi-pack,75,105.66,NGN,3,422.64,15.01,no,FALSE,1,25,REP-NG-186,cash,Low Income,POS System
TXN116305,2023-05-14, Kenya,Kisumu,Informal,Market Stall,KE-MAR-6075,Iya Basira Stall,cantu,Sachet,15,12.09,KES,7,84.63,-,False,False,false,49,REP-KE-458,cash,Middle Income,Field Survey
TXN108931,02/08/2024, Kenya,Kisumu,Informal ,Open-Air Market,KE-OPE-1904,Kejetia Market Stand ,Sun silk,Sachet,10,14.19,KES,6,85.14,0.32,False,FALSE,TRUE,31,REP-KE-134,Cash,Lower-Middle Income,Field Survey
TXN115629,2024-08-11,Ngeria,Port Harcourt,INFORMAL,Street Vendor,NG-STR-9445,Mobile Vendor,Local Brand,Sachet,25,44.91,NGN,8,0.0,20.71,NO,0,yes,27,REP-NG-491,Cash,Lower-Middle Income,POS System
TXN114670,19/06/2023, Ghana,Cape Coast,formal,Supermarket,GH-SUP-5000,Quickmart,Tresemme,Sachet,15,7.64,GHS,4,30.56,1.5,0,false,FALSE,37,  REP-GH-133  ,Mobile Money,Middle Income,Field Survey
TXN102641,22/03/2023,kenya,Thika,Formal,Supermarket,KE-SUP-9549,Naivas,TRESemme,Sachet Multi-pack,75,68.73,KES,3,206.19,0.0,N,NO,N/A,44,REP-KE-386 ,Card,N/A,Field Survey
TXN106792,15-Dec-2024,Nigeria,Onitsha,Formal ,Convenience Store,NG-CON-1833,Zucchini Express,Generic Local,Sachet,15,52.74,NGN,2,105.48,3.88,FALSE,NO,no,24,REP-NG-424,Cash,Low Income,POS System
TXN102968,2023-07-28,Ghana,Tema ,INFORMAL,Kiosk,GH-KIO-6420,Blessing Stores,AMILA,Sachet,10,3.32,GHS,7,23.24,1.21,false,NO,null,7,REP-GH-184,cash,Low Income,POS System
TXN101744,27/08/2023, Nigeria,Kano,Formal ,Pharmacy,NG-PHA-9597,MedPlus,Generic Local,Sachet,15,43.2,NGN,6,259.2,19.52,no,No,N,31,REP-NG-410,CASH,Lower-Middle Income,Distributor Report
TXN114329,09-12-2024, Kenya,Thika,Informal ,Kiosk,KE-KIO-2250,  Blessing Stores  ,SUNSILK,Sachet Multi-pack,75,36.83,KES,4,147.32,12.12,NO,no,No,25,REP-KE-110,Momo,Low Income,Distributor Report
TXN114856,15/02/2023, Nigeria,Onitsha,Informal ,Street Vendor,NG-STR-1552,Mobile Vendor,Garnier ,Bottle,180,182.55,NGN,6,1095.3,100.7,true,false,False,18,REP-NG-164,cash ,Low Income,Distributor Report
TXN108053,"December 06, 2023",KE,Kisumu,formal,Pharmacy,KE-PHA-4242,  Goodlife Pharmacy  ,Local Generic,Sachet,25,8.41,KES,1,8.41,N/A,false,No,0,32,REP-KE-240,Credit (Trade Terms),N/A,Distributor Report
TXN108355,18/10/2023,Nigeria ,Onitsha,Formal,Convenience Store,NG-CON-8166,7 Star Mart,AMILA,Sachet,15,,NGN,2,67.38,-,Yes,No,NO,26,REP-NG-174,cash,Low Income,POS System
TXN112689,05/09/2023, Nigeria,NULL,informal,Open-Air Market,NG-OPE-8934,Muthurwa Vendor,Garnier,Sachet Multi-pack,60,91.07,NGN,8,728.56,,NA,0,no,11,REP-NG-406,cash ,Lower-Middle Income,Distributor Report
